# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
3.091545772886443166e-01,-1.906906906906906674e-01,1.114489086641376831e-06
3.101550775387693637e-01,-1.896896896896896889e-01,1.158748739445415983e-06
3.111555777888944108e-01,-1.886886886886887105e-01,1.204764494964837488e-06
3.121560780390195133e-01,-1.876876876876876765e-01,1.252605902667299228e-06
3.131565782891445604e-01,-1.866866866866866981e-01,1.302345256125298045e-06
3.141570785392696075e-01,-1.856856856856856641e-01,1.354057700442731374e-06
3.151575787893946545e-01,-1.846846846846846857e-01,1.407821343827675615e-06
3.161580790395197571e-01,-1.836836836836837072e-01,1.463717373449348312e-06
3.171585792896448042e-01,-1.826826826826826733e-01,1.521830175738783475e-06
3.181590795397698512e-01,-1.816816816816816949e-01,1.582247461327233363e-06
3.191595797898948983e-01,-1.806806806806806609e-01,1.645060394743018825e-06
3.201600800400200009e-01,-1.796796796796796825e-01,1.710363729088154317e-06
3.211605802901450479e-01,-1.786786786786787040e-01,1.778255945834149733e-06
3.221610805402700950e-01,-1.776776776776776701e-01,1.848839399999989383e-06
3.231615807903951976e-01,-1.766766766766766916e-01,1.922220470759719018e-06
3.241620810405202446e-01,-1.756756756756756577e-01,1.998509717882040818e-06
3.251625812906452917e-01,-1.746746746746746792e-01,2.077822044007668781e-06
3.261630815407703388e-01,-1.736736736736737008e-01,2.160276863128049274e-06
3.271635817908954413e-01,-1.726726726726726668e-01,2.245998275387595458e-06
3.281640820410204884e-01,-1.716716716716716884e-01,2.335115248492571823e-06
3.291645822911455355e-01,-1.706706706706706544e-01,2.427761805942189593e-06
3.301650825412706380e-01,-1.696696696696696760e-01,2.524077222288873243e-06
3.311655827913956851e-01,-1.686686686686686976e-01,2.624206225752495000e-06
3.321660830415207322e-01,-1.676676676676676636e-01,2.728299208335165304e-06
3.331665832916457792e-01,-1.666666666666666852e-01,2.836512443823179865e-06
3.341670835417708818e-01,-1.656656656656656512e-01,2.949008313819837296e-06
3.351675837918959289e-01,-1.646646646646646728e-01,3.065955542155487126e-06
3.361680840420209759e-01,-1.636636636636636943e-01,3.187529438008224513e-06
3.371685842921460230e-01,-1.626626626626626604e-01,3.313912147824342059e-06
3.381690845422711256e-01,-1.616616616616616819e-01,3.445292916660826729e-06
3.391695847923961726e-01,-1.606606606606606480e-01,3.581868358860796549e-06
3.401700850425212197e-01,-1.596596596596596696e-01,3.723842738771844431e-06
3.411705852926463223e-01,-1.586586586586586356e-01,3.871428261487153877e-06
3.421710855427713693e-01,-1.576576576576576572e-01,4.024845374181397657e-06
3.431715857928964164e-01,-1.566566566566566787e-01,4.184323078212415506e-06
